ITEM_ID,CATEGORY,STYLE
98863ae7-9d5a-4b56-b3e9-3c6c053114e8,footwear,formal
7397bcf5-06c0-4aee-922f-8d111c10e090,footwear,formal
5cf1825f-b9e9-4168-a4a7-ac516733417c,footwear,formal
e5e842c6-9d8e-4940-a245-a0f02a5552ad,footwear,formal
9802c245-7bca-4541-b68e-008df7673639,footwear,formal
ff1b74e6-a4a8-495a-afe5-bb200014c20b,footwear,formal
7e0e0e1f-9798-4f20-843f-df9a1ae2d878,footwear,formal
096534d1-ec28-4b3d-9b51-7feaa6aa5abc,footwear,formal
4992fa6d-03f3-4e30-9f0e-bff69a4fb67d,footwear,formal
e428be7e-1558-44d5-8f96-6a7374becfa7,footwear,formal
9984a34c-7dc6-4126-85a2-597c9c4ed9d3,footwear,formal
13166277-206b-4838-940c-6a18463dd1ab,footwear,formal
101e4a54-17d9-4e51-a6fa-53bc5abc141a,footwear,formal
32bc7c48-685e-4029-809e-6cfee53a83e9,footwear,formal
aca9059a-3245-49e2-9578-c5c21e1d1a85,footwear,formal
56008ed5-8ead-40fa-829f-73eba95b1c03,footwear,formal
31b83eb4-bd8a-4b5a-87ff-f52abe6aa1f4,footwear,formal
7aba3399-b868-4dad-a2fd-05c170aa4232,footwear,formal
059bd8bd-e3ac-423b-9b2d-0743589ba39b,footwear,formal
36543d2c-e485-4822-9dfa-ee0fc4b2db0e,footwear,formal
fb25a396-0a15-4a43-816c-ba79cad09621,footwear,formal
367c7c48-d53c-438b-92ff-900282b2789a,footwear,formal
f39a1cf9-00cb-4d41-98f2-a429e03dfc73,footwear,formal
94919e8d-b57e-41a1-9f38-967a2eca2b82,footwear,formal
baca6570-15ab-43f8-a610-38a6efa502df,footwear,formal
5ca334e8-5ae0-4935-b797-9b392dd4d0d9,footwear,formal
038bad45-2da7-40ed-ad24-a18dcf4ae139,footwear,formal
6d1e04fb-e960-43c3-9709-d83e19007cda,footwear,formal
56d219a5-8175-49f1-ba5f-a820d1804fff,footwear,formal
8a4af646-ffb5-4413-a201-750537e2a318,footwear,formal
1951816e-085f-4f7b-8ff4-15b66ee689e7,footwear,formal
73b369ae-6772-4375-b0d3-abcf26d55d26,footwear,formal
b3ec68c5-b2e4-4c93-bce8-ae7ee0154dea,footwear,formal
4010d654-8125-4552-a97b-c182823f19d2,footwear,formal
3e1e85cc-1df4-40c6-9b4f-b92807f25477,footwear,formal
e7af1dbd-4ab2-4201-b70f-1a52e4ea9250,footwear,formal
e1105a38-cf8f-4bbf-a1de-968b94b22b80,footwear,formal
58e30b36-a90a-44e6-8d3c-7e613106e492,footwear,formal
dad134d8-f23d-4af7-87b9-a23462f8a3a4,footwear,formal
f468ce19-e359-438a-8141-8efef422a392,footwear,formal
139fe0ab-605f-4710-9268-2f9baef56947,footwear,formal
16b82c88-5a5b-4ed6-b136-6969fae2c280,footwear,formal
d67133ab-0d9d-4de5-b68e-56416fa8d82a,footwear,formal
23226ca8-a535-4dd6-a7a8-a68c0200d2a3,footwear,formal
47134a61-d2cb-45f9-8016-7a1063250cce,footwear,formal
492bbb4d-5f25-44be-b0d4-1a9c8ed0ed02,footwear,formal
bcf8e7ab-0886-4892-8756-d8e30d3f452f,footwear,formal
2c20c3cd-3aa7-4882-a621-32c38fb20294,footwear,formal
8d9a2cf8-b8fc-40c6-a5a4-cec5a729deed,footwear,formal
e3be2ea9-6d88-43be-aa1b-9d498c67ce26,footwear,formal
26764fc3-fd95-412b-b146-494b36689857,footwear,formal
b4434b3e-2261-4e9f-a93d-74b89626d59f,footwear,formal
ba131f5c-e3c7-4617-acbd-22c561c7cf97,footwear,formal
dff3f75f-838d-4b4d-9c7c-cee7ae2aac10,footwear,formal
ab933e15-631e-4158-b534-a29e451006c8,footwear,formal
cfd9119f-ee29-4bc5-a08d-a58f471e7c73,footwear,formal
f364e438-a80c-4aba-af36-388fc908be18,footwear,formal
b958399d-8f7a-4bdf-963d-2f4b8528a539,footwear,formal
53c51962-3546-4c9c-b88e-fe287c94782f,footwear,formal
1189fb9f-1d8c-4293-9667-ea0a03b00440,footwear,formal
2c2e1e52-2704-4f6c-9f43-43c6354d33ca,footwear,formal
79547d73-7092-48cb-98c4-f6024594d115,footwear,sandals
ec81f2e5-2ffb-4b28-8b88-7c70a5db0cef,footwear,sandals
9256691b-aafe-4771-8759-0a52dc29d819,footwear,sandals
65e1842f-0cbf-4a8a-a30e-b5de1e2b6bcd,footwear,sandals
9564165e-606b-469e-a198-69c3d465e082,footwear,sandals
5cb18925-3a3c-4867-8f1c-46efd7eba067,footwear,sandals
32f7056c-6a02-4704-a6ae-cb45877791b7,footwear,sandals
a4e927f7-53bb-4f85-9284-26d150330d59,footwear,sandals
3f3b3c2d-b2ca-450f-9280-98f29b3371d5,footwear,sandals
700914b6-ae23-4e10-9329-896ba6526ce4,footwear,sandals
e850acc3-3cb1-499b-bea9-fd495d4c56ca,footwear,sandals
494d3480-3c7d-448e-8d3b-834b06fff156,footwear,sandals
7ebde00c-9738-42af-9d28-1a20e1619611,footwear,sandals
f15ccac9-1057-4c0e-b06c-d52c853723e3,footwear,sandals
9a393431-2a27-4bb5-97fd-74ab904cec03,footwear,sandals
bbd547fb-f10a-4cce-adbc-9f72631330ac,footwear,sandals
0bb3928f-adff-452e-97d8-b199b14d134f,footwear,sandals
a7015a02-8d80-4c1a-b5c9-e4be85b32c3b,footwear,sandals
b46e1a7f-6df6-42ab-a464-101078f00e11,footwear,sandals
85c80e2b-5eff-4307-9900-1d4395672eb2,footwear,sandals
b51bd298-43b7-49e2-852d-de8c1aff6724,footwear,sandals
6b93d149-38a1-459b-8ef5-01490f14cb48,footwear,sandals
c50abd81-e526-45b8-aca8-296abf01699a,footwear,sandals
9982cfe0-50bc-4e9f-ac2f-aa25e876035a,footwear,sandals
42e45568-7020-4bd3-983d-5c30f454c089,footwear,sandals
34ef7f57-ed89-4708-809b-fe6ba43c5af0,footwear,sandals
b7e41a09-36da-4ed1-9f91-a517437bec7f,footwear,sandals
a8234c1a-de42-4e7a-93fb-105a1c28a6a0,footwear,sandals
254ade27-c83e-4359-b8a6-2721a6257817,footwear,sandals
10a4840b-ecaa-477d-bdba-332d4f2c6f36,footwear,sandals
dbaca5e0-48e9-41d5-8c8a-4a9ff1aebdc7,footwear,sandals
2da1845a-7577-4103-872f-f9df131441e9,footwear,sneaker
b4d4716e-27e6-4745-9c16-bc80aa194554,footwear,sneaker
06acd586-2c90-486f-9a26-75ce1205e25f,footwear,sneaker
1ea9439f-dff5-41cf-aac3-718a6b4e7af6,footwear,sneaker
d2b346a1-b4a6-418a-a568-0b94f09b5f26,footwear,sneaker
fee00f2f-e2cf-466f-86e9-f67d0c1ec26c,footwear,sneaker
22552eb1-57f1-4fa3-a93a-a9fa22851f9f,footwear,sneaker
0b7cbd19-b968-47c5-87c8-e0f34b001e6e,footwear,sneaker
b2aabf67-2558-4d39-a4b9-c3aed28e2262,footwear,sneaker
31efcfea-47d6-43f3-97f7-2704a5397e22,footwear,sneaker
dcf8a704-e158-4d3f-85eb-f72c8200ae7c,footwear,sneaker
b40ff760-cc65-40a4-af7c-4a57282b2b16,footwear,sneaker
c09f5f3b-d1ab-4cb0-8171-d7d3365915bd,footwear,sneaker
336ab80b-95c7-4290-97cb-f4d7744cc26e,footwear,sneaker
f9339b98-c08c-4264-8239-804abdb54eb0,footwear,sneaker
d905224e-a5e2-4405-adbe-759c4b8cfd58,footwear,sneaker
54158f12-a839-466b-afbc-7c8788c9fd85,footwear,sneaker
80939475-9029-41f4-a178-f34ba9d5942b,footwear,sneaker
7386b378-a79d-42c6-9193-6d82992d8dba,footwear,sneaker
eff18c1f-12da-45fd-9600-00e2823e857b,footwear,sneaker
0f4a0199-9ad9-422a-9bca-868723b659a9,footwear,sneaker
3b3193de-6fa5-43e1-a322-50cf043d9480,footwear,sneaker
0b829309-d99e-43e8-ab52-808841a52897,footwear,sneaker
ebee2ea6-fdc1-4d94-a9ac-b05f328e7ddb,footwear,sneaker
a51e9895-f3ee-47c1-b594-a8e7df8e8fd8,footwear,sneaker
c98ac530-8313-4fbf-b413-9c40a991d9fc,footwear,sneaker
2316cdbf-f982-4970-9dd9-ec94c4e45882,footwear,sneaker
bb80331b-7da8-4edc-a797-e1d462c14e82,footwear,sneaker
7379e619-8221-441b-8bd4-d411256fa27a,footwear,sneaker
f9456fda-e693-4046-a73f-64c9bedddad7,footwear,sneaker
d27f4e83-4730-4075-b5c5-766b1a732fe9,footwear,sneaker
e4db0751-f3a1-465f-bd2a-e0773d36e7fe,footwear,sneaker
fdeba818-2269-4cf1-81c8-29fc8d984e6c,footwear,sneaker
47a6ceba-b467-43cb-aac8-b9eb95e3740a,footwear,sneaker
65b3bc05-4d84-48ef-ba0f-ce12301643c7,footwear,sneaker
30ec1f80-71e1-45f7-97d5-97150daea152,footwear,sneaker
482322a0-528b-40e4-bb07-8e941a3ef0f6,footwear,sneaker
5dea207e-839d-4dd5-8712-6d1a43c292ac,footwear,sneaker
c2d24d02-baf0-49ae-bcf7-e696bec74e58,footwear,sneaker
2d2d8ec8-4806-42a7-b8ba-ceb15c1c7e84,footwear,sneaker
2314f923-cffd-4286-aaf1-fd016bf8a06d,footwear,sneaker
1dc3d734-68f7-420c-8945-d15fe12ba3c9,footwear,sneaker
4078d187-f4ac-407a-92d8-df4bc3c7d961,footwear,sneaker
baa6a74a-015f-41dd-8dd8-bdfc8dc1918a,footwear,sneaker
5575bf17-daa4-4a77-ba68-a859863d6a7d,footwear,sneaker
bade7609-f412-45cf-9e85-8ce84ed261fd,footwear,sneaker
2ed4b6f8-5d37-480e-9469-4ea26f475716,footwear,sneaker
81518e3d-c5ef-4217-9d76-f334cae5466b,footwear,sneaker
efab27cd-b337-49a6-b2c7-73101df9bd80,furniture,chairs
99b44e8e-65d0-4c55-a7b6-dd1ed0b7cac3,furniture,chairs
e06f53cd-7776-41ce-9f7a-a88986192e24,furniture,chairs
c7ed1688-5cb8-463d-b0d3-2af518c6146c,furniture,chairs
1ef8b06f-0a08-484a-a851-8b87363f7f49,furniture,chairs
d3eafff1-ac2f-4cc9-b9f2-90d400bff145,furniture,chairs
627ae565-6464-41a9-9562-aac81a4b62ef,furniture,chairs
f9031c60-0201-4e0a-a146-8fbecf6b9e9a,furniture,chairs
5807df68-f455-4ba8-b5ef-1e7c4d76e46c,furniture,chairs
36136315-1170-4da8-af1f-1bb90c87b05d,furniture,chairs
48941756-e6c4-4b45-a869-c4f33daccdeb,furniture,chairs
c92cda0f-65b3-4203-b229-52c222e872de,furniture,chairs
3b3a9942-cea3-49b2-b526-25a5cefa71c5,furniture,chairs
ecbe7c61-7564-40d8-97eb-a233be1775fa,furniture,chairs
d3da14c2-6405-4f68-8bbc-cbce512e5d75,furniture,chairs
ab6462b7-2061-42ba-a19f-a1efc877d800,furniture,chairs
553b81ed-f39e-417e-a541-b6ef9d806e20,furniture,chairs
52b58d6c-2743-416f-8bbd-da1bbf587182,furniture,chairs
47636cd1-731c-47d1-8d0b-612575af0a5c,furniture,chairs
8e989c18-feb7-4f98-98ea-cb385538c1cd,furniture,chairs
680d3d4b-7248-4a96-9f5c-b6db41c9e763,furniture,chairs
95677239-43cc-44e4-a97f-4a9c072210ae,furniture,chairs
9e798d24-65b8-42ee-b592-21afe2a23b07,furniture,chairs
1f88855c-7ed3-4796-9143-dcdd395c03ad,furniture,chairs
ee0cec46-8edf-4436-84f0-d83e7f9c453f,furniture,chairs
5d56ce53-f18b-4ee0-aecd-dd96400ed49f,furniture,chairs
59719e89-9677-4201-8aad-fb0157bbd30c,furniture,chairs
87e34e87-de1f-4a83-9343-c885e82941b8,furniture,chairs
124db2fa-17c0-4e94-9844-d1b64a081df5,furniture,chairs
5de6e270-2929-42e6-988f-54f5f2d19a6f,furniture,chairs
5413ac98-5857-4df3-9597-247a2c62a6d4,furniture,chairs
c54d3f55-35b8-47c6-9771-a573aa00f4ad,furniture,chairs
eb46bfcc-34df-40e2-8670-ee808d5cb958,furniture,chairs
8822ca00-724c-4eaa-a905-eebb49a38ffe,furniture,chairs
328a7f6b-238d-4165-9949-5e0aa70b7200,furniture,chairs
b455a03d-a326-4d34-b45b-c2d44ae46dc6,furniture,chairs
dfb69542-c032-4c9a-bc06-ddd6282fbe37,furniture,chairs
3e766c14-75f3-4b25-8808-32b97393434b,furniture,chairs
21ea0edc-1984-4f79-a6af-b2d1135471b5,furniture,chairs
5b8e7e76-98ec-48bc-9afd-b84bb8cacfe5,furniture,chairs
21f1a41e-ce2f-4cf5-9aee-e81e9b79c814,furniture,chairs
3648ad78-08f6-421e-a025-999f4bdc8fa7,furniture,chairs
d725a542-ddaf-4e1c-a2fb-10628a6e1407,furniture,chairs
1ddc59b3-7f01-4039-8f07-21a30362ab75,furniture,chairs
079ab14b-3435-4a95-ba1d-fc0b21e0cf4b,furniture,chairs
f9ce4c4d-dd69-46b2-8bc4-4226f0c7b567,furniture,chairs
d668cd83-23a5-4174-9bd1-089054fbf1f7,furniture,chairs
eefa0edd-3421-4b38-82ec-661b3c42c044,furniture,chairs
29359485-1173-4a37-9bb7-6065c58a4f9e,furniture,chairs
50e7e081-20a5-4777-871a-ae671932333a,furniture,chairs
7af26050-056f-4855-ba8a-bcee48f0923d,furniture,chairs
7549f8b8-a48a-4d17-921a-dd58b760900b,furniture,chairs
9747c3ce-b89d-4992-bf3d-f4ecc5a668fe,furniture,chairs
1bb74d0b-fe39-42f0-9870-d4195a90a32c,furniture,chairs
04b9b2b6-28c7-4dba-89b4-a2a918d836df,furniture,chairs
180575fc-ef84-48fc-a83f-067d50141221,furniture,chairs
68be8b14-ffc4-40a8-b4d6-eec43bd0f4d8,furniture,chairs
1fd2dbd0-c0a4-40f7-b7f7-94c0d94a751d,furniture,chairs
d6bac42e-c8c5-4e7b-8362-254e6d9d5d19,furniture,chairs
c9b8db98-e17a-49f3-ae8a-efa440be45be,furniture,chairs
2e4d07d7-8d48-4b16-a2b0-91cbaa1f7c89,furniture,chairs
489dee3d-6abf-4470-bb94-8b9c0d12f18e,furniture,chairs
d0cb72b7-f819-432e-8492-9bc8b7692043,furniture,chairs
8ab1ac5c-2c08-4ca9-a670-3c899043080e,furniture,chairs
3ce61cd6-8cbd-42d7-9563-37eb7378fbc5,furniture,chairs
f115c9be-eae6-4bdf-9b92-32ba579a43b1,furniture,chairs
a97e9f4f-d8a3-49c9-b393-d4bb575e186c,furniture,chairs
153b2374-36e3-466c-b08c-1078b839cd9b,furniture,chairs
506d2ab9-b0b7-4180-bc21-f44909722def,furniture,chairs
8ea787f8-cdf1-49bb-a788-e7349244f55f,furniture,chairs
b842b868-4117-4254-aa1c-be43b05abb87,furniture,chairs
aca48197-40cf-47b1-8eb3-ceeb29f7f23e,furniture,chairs
c778bc2b-67c4-45d3-ba2d-3d91f7744f15,furniture,dressers
4e2f66a8-6378-4792-800d-d781922da189,furniture,dressers
75cb828e-ccc5-41ff-9bdd-9ac3dc7740aa,furniture,dressers
d94f2195-c77a-45f1-ad44-38131f3f875d,furniture,dressers
0121f086-4d27-4bbb-bd44-a90b34d86983,furniture,dressers
12f97970-a5e7-4659-8f24-9f77bb45cd0e,furniture,dressers
6ae04681-0217-46c7-a34c-a3e74c96a1fe,furniture,dressers
488fe849-868d-42d3-adec-1a093c5f7ce5,furniture,dressers
6e73f9f1-2432-4d84-93d2-cc4cf0b83dd7,furniture,dressers
e9c299d3-f657-448f-85cd-8cda432a59b8,furniture,dressers
30af0c6d-23d3-4388-a04f-1ed90c2b10e2,furniture,dressers
ce8ac6db-1e73-4a0e-ae3c-0f21c6e86ae7,furniture,dressers
485457cd-3e31-4ddc-bb09-e9bb9f151d19,furniture,dressers
82148184-2e41-471b-a0d7-e58caa2333e9,furniture,dressers
3a4608cb-949b-4fc6-8e78-2e7011a31aa8,furniture,dressers
a4fcaa1c-4195-4cf2-a86d-eff58b630fb6,furniture,dressers
1fe3c843-a6b6-432c-8565-456e964543ac,furniture,dressers
68ba7c82-7669-4810-b3f7-44215fc4248b,furniture,dressers
a0fed439-c8dd-46c0-8879-794d8fe8b632,furniture,dressers
8cab347e-fa92-46c5-8a0e-371229e1c539,furniture,dressers
778b57bd-7c54-4edd-8ed4-02deb90bad94,furniture,dressers
6d9480ff-36c6-4ece-a685-f7b55958b57b,furniture,dressers
35b9ac55-005a-45ef-8759-237ad3b6a919,furniture,dressers
3293c333-10c8-4837-a07d-d8cd9e0f9bf8,furniture,dressers
f75f7df9-3ccd-4f27-bcdc-4657e5898740,furniture,dressers
f26358cc-a5ae-41f1-b6ee-2a148e236bf3,furniture,dressers
4f6f36db-0808-4ead-80c7-82f2fa08b5cb,furniture,dressers
75899182-0ec8-4cc8-b578-dcb8d18fad55,furniture,dressers
c40c054e-75b2-4af7-985e-20a2538a8180,furniture,dressers
5395050a-b064-421f-9023-a269749bda4b,furniture,dressers
e6e72b3e-0d71-43d3-90e3-a49d5e3ff1e8,furniture,dressers
3fbbba10-1b89-40c2-909b-4933db1c0811,furniture,dressers
6f70850a-6e4e-44cf-92fc-19d636010f0b,furniture,sofas
58b3efdc-79bf-4163-9f4e-38f0833304a8,furniture,sofas
cfe2daa9-3b76-45c9-9d36-2d11472f4005,furniture,sofas
c79d70a4-118a-4ec4-8d92-35a489912c27,furniture,sofas
f5ed75ea-a837-4dc8-aaca-0b552c8c868f,furniture,sofas
bf6d4e9d-c20f-4614-bce3-b44d4e17424d,furniture,sofas
0f441f90-99f3-49ee-bd56-599bc12536da,furniture,sofas
7c22fb4f-8c14-4479-8e02-0fd787084c63,furniture,sofas
180cec7c-7dd5-4ad5-a609-42d39a33479e,furniture,sofas
9f4faccf-39f6-4ee8-9ec9-5f818c8e7452,furniture,sofas
b6296602-fa74-4b2c-94d4-e6a67d7aaac9,furniture,sofas
2a0a5c7b-ca68-4abf-9798-18ffb706832b,furniture,sofas
43dbbd80-b7f7-44c0-a942-e144006cc020,furniture,sofas
546bdb90-945a-48e8-84c7-557f8c48a032,furniture,sofas
a45b6432-7a7a-4938-a039-2ac723f30952,furniture,sofas
a4da2349-049f-45dd-be64-9795808ce393,furniture,sofas
39300780-00db-40bd-97e4-0a8c35f003bf,furniture,sofas
707af6c9-d718-4376-a854-476392d64536,furniture,sofas
fe00d7b6-7c1a-482d-8552-cb9654f98286,furniture,sofas
dd433903-6142-4b27-8736-8f19f6ddc07f,furniture,sofas
dd8299a1-8752-458d-9f24-3cd26147e7c8,furniture,sofas
6a6eeb15-c5bf-4471-9c29-7b443e6c6d68,furniture,sofas
60254fb3-3856-4509-ba00-b5a131789055,furniture,sofas
9dbf7c1a-3936-42ee-8c36-a28e94a35265,furniture,sofas
7d278838-fb4e-45cd-8fb2-b5e736fb9aa2,furniture,sofas
7efdcf23-2d61-46df-9610-4a047da13a77,furniture,sofas
4daf5ac5-2aa9-42df-b6da-895ba09e9012,furniture,sofas
7673321f-6042-4ad7-bc1d-4471ee1dcd1b,furniture,sofas
0d3c54a9-314d-453a-913a-0da1a7c6fc43,furniture,sofas
e0eb7d76-8306-40c0-aba0-31c68161fddb,furniture,sofas
5e674500-b9b8-4e32-8e81-66f077898277,furniture,sofas
6c85503d-9803-411c-b421-a4c768734b09,furniture,sofas
429991a4-077e-42c0-9f52-c2f3d5bc6686,furniture,sofas
0dcd0570-c2df-43c8-9784-feab4ec2dc6b,furniture,sofas
124eb5d1-ebd0-46a8-b753-8995a32e0ff4,furniture,sofas
cd6f790a-7459-40b9-859e-28fb78188cbb,furniture,sofas
02b959b5-7fa8-44ad-8eb2-faf6b750980e,furniture,sofas
f8834f5f-4017-4da0-98d6-3c8985cbc7f5,furniture,sofas
6b985b88-1471-4b1d-a4db-2f26810c9da2,furniture,sofas
17ab5081-8414-4cab-9003-033ec02b44da,furniture,sofas
2a7edd2e-4bba-402a-bb49-07afba2a5790,furniture,sofas
927cdbe0-55da-485b-850d-6ccb902e1b83,furniture,sofas
aad3e9c2-a21c-42cf-b477-466da2a0a32b,furniture,sofas
8b9733b9-cbea-4de3-978b-5e3f0e8c796c,furniture,sofas
d24d9212-ca95-45c0-9ced-1d315722d035,furniture,sofas
7a373422-fc33-4e71-959f-99998d0b7686,furniture,sofas
4434a6d2-bcdd-43f9-b910-26d926ec7c34,furniture,sofas
8abb77b7-2650-46f1-8990-df06360fd2b2,furniture,sofas
a87aa681-f9bb-48a7-9d79-4aafc7b6d6db,furniture,tables
946437d2-1462-4b8e-81fb-e637f47ae824,furniture,tables
7a935ba6-f5a2-4253-916a-1c1f6dd9a6fe,furniture,tables
fe7064d5-c536-4a97-931e-f4509a91b84c,furniture,tables
0aa92eeb-2d88-4b26-9e3b-5cbf6053c925,furniture,tables
78c4001b-7b3e-49eb-ab25-a5d3c8beff66,furniture,tables
7f4248fb-69ed-46d5-b038-9502b662ad13,furniture,tables
fda46669-e13c-4268-abf6-75a8bad23b47,furniture,tables
ded6d577-4fc3-44e1-9cde-d01d6d2f4c7c,furniture,tables
8b7e7fcf-5db4-4279-b00a-932dcbdcc03c,furniture,tables
2d2ea623-ed58-46bb-a95c-c932546c124e,furniture,tables
b874dde3-1102-46a9-8a6c-28981ac151a8,furniture,tables
fe952283-95ea-4d20-9b6e-b0711698b171,furniture,tables
72179022-fcea-42f0-bc31-f0482d7a2e66,furniture,tables
79f35543-d013-426e-a2b2-64a03921243f,furniture,tables
363a0c5c-998b-4f66-85a0-21704d91f4c6,furniture,tables
75917ca3-d96d-49c9-b99a-60baac872b7a,furniture,tables
5730d368-9c6d-48b4-ad27-c180e486621c,furniture,tables
82253f6d-9206-4991-99ff-f8f1773a2e80,furniture,tables
557bb55d-3cac-4c5c-bb30-1d66bc60e8ae,furniture,tables
311a58ac-0a23-4b31-a246-fa5f017eef71,furniture,tables
3bde584c-b3eb-4d16-94d9-112799670674,furniture,tables
87603f27-7e5a-441e-95f6-ee33878695da,furniture,tables
64c544f9-4751-446b-9dfb-49776eb7c278,furniture,tables
36b358a0-8525-4d15-87a1-c040b23ba9a3,furniture,tables
5dcabfe7-c137-4884-a78f-15bd313ec491,furniture,tables
bd1f78d6-393b-4269-9c5b-300700bb9dab,furniture,tables
043ae9af-556e-4ac9-b2ce-9c97071d4d08,furniture,tables
17098976-d5cc-4470-b4b4-bdaed34ae6a0,furniture,tables
6377bbe2-0972-4376-a797-1af84af9a3a6,furniture,tables
1ec03abf-262f-4710-83f8-ea251b155c37,furniture,tables
d69281f1-1e9d-44b4-ab42-5fa8a3273ffc,furniture,tables
7719893d-b5d8-4277-ac66-b2fb3394063e,furniture,tables
3bf93647-1742-4355-9d23-a7a3068012c7,furniture,tables
8892e3b5-ac5e-4e02-9e67-6b273c4ac114,furniture,tables
df8e287c-867b-4b4d-bf27-e3055afa2a16,furniture,tables
c26e6166-6609-4e61-a674-3e58b6dfc7fc,furniture,tables
db3c71cc-6d04-4559-bafc-449a20029244,furniture,tables
2ede2b07-c7a0-4796-bdf5-6bc7c834dfae,furniture,tables
1dd4c2da-d174-43b1-8d40-fadc666c26c9,furniture,tables
c02e9ebe-eb65-4a03-9078-e4faf330ddd0,furniture,tables
e80950d7-b0f8-473d-a06f-c5ec49219001,furniture,tables
5138061d-7f1d-437e-ab4e-87f97f4140f8,furniture,tables
86a3fc89-b3d4-4bbc-b168-696de7871ac9,furniture,tables
d4abbe9b-19dc-46d7-9ec7-1178f1df276a,furniture,tables
59924a8d-3168-4a39-80f2-0d94283fd6d5,furniture,tables
dfe8e597-14f3-48af-b86b-cfd80f2321cf,furniture,tables
4ea4ab51-cec5-4908-a95e-9529244cc050,furniture,tables
de374b6b-7636-4784-b555-b5b37ee158e0,furniture,tables
e68f274b-2103-4f87-9a97-ac6f1cb5a475,furniture,tables
d055f31f-2e3e-4338-ac64-521f88779b50,furniture,tables
801de26f-fc73-4c71-bad0-e3d2509e2648,furniture,tables
d3d53458-ea05-4544-9a11-5a44df873e4d,furniture,tables
2dad0e8f-41d6-4490-ae4d-6a712007b4e7,furniture,tables
6a1c85a2-0a73-4358-a99f-ec75b4c33f99,furniture,tables
8db2db4e-ee27-47d9-aa2a-0fb5e865b2fa,furniture,tables
7da40dc7-cacd-437c-90f0-6d72ae9c9472,furniture,tables
335cb058-b670-42d0-89a8-305fe91291cf,furniture,tables
be0967ed-5970-46b2-8d57-13065f647013,furniture,tables
11ff6e47-b8e0-448e-92d5-df4137279634,furniture,tables
ff47435d-97d2-4d05-b3e8-294d4c47cbc3,furniture,tables
af51e84d-4043-4a11-88de-8233129ac8b2,furniture,tables
7c859d38-407a-4b5f-8125-c901bd3f5562,furniture,tables
ddae863a-5c80-4f88-a57c-d0296668220e,furniture,tables
0665c441-8841-47c5-84e4-a897bd78ee84,furniture,tables
8ef26e52-1e2a-4fb1-bcaf-3e65ee8c275b,furniture,tables
e6009e07-6e23-48f7-8085-426f1d466c79,furniture,tables
0ad9cfa9-4663-4637-969e-e19bd1466563,furniture,tables
e02b3312-b8f3-4031-8b86-4bf9873e9f75,furniture,tables
da1fb708-edc1-4180-b9f0-1a6fb1fd3416,furniture,tables
e76b9772-afa5-4846-b2fb-057d810a364e,furniture,tables
448bac96-2ade-4410-9632-e208c456fcf7,furniture,tables
e7f7550f-d507-40d1-ae9b-358fff97fc73,furniture,tables
57a3d53a-96d8-4f48-8fb4-5bff6e461a64,furniture,tables
56dcfc2b-01d2-42d1-8002-32fdbe1a034a,furniture,tables
2a49853d-f818-4a46-8008-6ee9ef256809,furniture,tables
e8e48eb7-0b66-4087-b280-1c3a62804a5c,furniture,tables
3ef07621-8af8-42c5-891b-94f403787fd7,furniture,tables
966a08c6-ffab-4860-a3d1-f5dcd2e07f4f,furniture,tables
e99c24df-ebe9-429e-8c69-cd80132b87b3,furniture,tables
be14695b-f8cb-46b8-aecd-ef28f0218514,furniture,tables
c3b74175-5751-441c-b4a1-c0d9096edf43,furniture,tables
096b5e28-75ed-46c8-9033-9c00d5bb838e,furniture,tables
f8be29dd-e553-4d5b-9a8f-88c87c348061,furniture,tables
68f56b2c-5807-42ee-9436-12257fb5bcfb,furniture,tables
c8312844-248a-4a07-96a1-4c02cb1e2471,furniture,tables
7991a67e-5d9b-4c51-8191-856551ebebca,furniture,tables
2c6ce233-7b8c-4866-b04e-ec71c083b797,furniture,tables
06c5b78d-d957-411c-902c-ab0d0110cca0,furniture,tables
1dcab6d3-e5df-41f5-bf91-ef2872c14271,furniture,tables
74bfdb16-4ddd-41c0-b945-9df6632163d6,furniture,tables
4f566f59-4400-437a-803e-88f81b303eec,furniture,tables
9fd8702a-7c00-4dd4-9813-1970dfcdffcb,groceries,bakery
ea26b793-5078-4e8c-8fed-7fdcde4fc559,groceries,bakery
8ec70df0-0924-4749-9c23-6deddada2f5e,groceries,bakery
9b777b98-9199-4efd-a46f-75429f6779e8,groceries,bakery
ff2605b2-b9f2-467a-bf07-14bce7e3f748,groceries,bakery
44808231-a5a2-4de8-8cd1-724becb8455d,groceries,bakery
baa15dc9-30dc-445e-9670-c6ca7455367c,groceries,bakery
7bc5ce87-2c88-4fe5-bd5e-b74e523c3bd2,groceries,bakery
f0eff346-f331-4f8e-864f-6aaf67400e32,groceries,bakery
ffbf120a-0b8e-41dd-bbe9-5b2a87b0c8c5,groceries,bakery
61a68119-7584-4f2d-9dd9-c98967d089cb,groceries,bakery
cf6b6193-0261-4bdb-8ab8-8ace25956419,groceries,bakery
fdc1116b-a994-4723-b3b0-ef0f6882b5d7,groceries,bakery
d36b15bb-0c67-4554-ad23-ceeda595f1a0,groceries,bakery
504a781b-e54c-4c33-a3a3-9d0036e2e190,groceries,bakery
73069c33-0ef4-4a1d-b9d7-ab9a46be2a0e,groceries,bakery
37dc063d-f81d-4c2c-b67c-58d6c0828d0e,groceries,bakery
